,CID,SID,target,Efficacy
253795,2201802,24822937,1,167.993
253796,2201779,24822998,1,114.459
253809,2201609,24787657,1,142.652
253810,2201604,24785832,1,126.597
253814,2201555,47197004,1,149.18
253815,2201553,14736730,1,153.637
253822,2201479,14726651,1,144.036
253824,2201464,49730154,1,142.734
253850,2201167,17433997,1,150.856
253879,2200728,24794114,1,127.391
253885,2200688,4262304,1,147.833
253891,2200582,4259265,1,85.4003
253903,2200376,17414137,1,92.2402
253905,2200364,47196521,1,159.86
253911,2200281,17433312,1,111.402
253950,2199895,24794939,1,147.06
253960,2199763,4258109,1,121.294
253971,2199640,4259974,1,137.376
253974,2199605,24795372,1,125.726
253979,2199396,14740147,1,167.109
253986,2199224,24795217,1,83.1205
253996,2199037,47196290,1,178.46
253999,2198909,24792056,1,131.88
254000,2198846,24807002,1,150.344
254004,2198602,17434088,1,156.457
254024,2198225,17434142,1,164.818
254030,2198126,14735831,1,88.8505
254032,2198093,4264852,1,172.084
254049,2197758,14730236,1,116.576
254050,2197756,4261927,1,96.2224
254052,2197748,47200627,1,156.711
254059,2197672,17432001,1,182.024
254086,2197281,14733792,1,159.877
254097,2197182,4261193,1,131.173
254104,2197078,17432175,1,101.262
254113,2196902,14746177,1,131.625
254114,2196890,24794119,1,137.176
254129,2196572,17432782,1,138.095
254131,2196450,4258956,1,130.331
254158,2195983,24793528,1,118.104
254160,2195956,7967911,1,172.649
254161,2195947,17433254,1,155.494
254212,2194675,4255142,1,98.1949
254249,2194030,14723703,1,116.012
254265,2193777,4255634,1,129.385
254282,2193464,24789339,1,117.445
254294,2193358,4260600,1,81.1721
254303,2193280,47202097,1,171.9
254317,2193118,4264218,1,100.181
254328,2193006,17505844,1,119.973
254338,2192862,49819136,1,157.121
254349,2192715,24791174,1,120.335
254358,2192587,17432526,1,197.911
254365,2192456,17432839,1,163.227
254373,2192345,7965288,1,105.057
254378,2192312,17433020,1,182.565
254385,2192212,14730631,1,154.871
254389,2192174,24786069,1,116.858
254411,2191720,4261901,1,121.016
254413,2191625,17403632,1,146.286
254418,2191501,24789516,1,113.374
254422,2191420,24813971,1,142.371
254425,2191297,24786082,1,195.391
254427,2191172,17434066,1,126.1
254430,2191016,4256562,1,173.488
254434,2190935,24785791,1,90.8776
254435,2190927,4258561,1,153.836
254442,2190841,14739374,1,112.498
254447,2190761,24788199,1,79.9473
254461,2190557,49726234,1,197.309
254462,2190555,24785792,1,83.8333
254480,2190013,14740714,1,108.653
254482,2189927,17433353,1,195.025
254483,2189916,24787605,1,115.238
254488,2189681,22403320,1,157.968
254495,2189366,17432680,1,144.563
254504,2189117,17433720,1,100.806
254510,2189028,47202094,1,148.808
254520,2188705,24785838,1,104.986
254522,2188670,17433431,1,141.874
254523,2188632,4260302,1,143.931
254524,2188598,24783916,1,71.8717
254535,2188299,49668606,1,184.756
254536,2188292,24787761,1,130.226
254537,2188279,16952938,1,132.717
254549,2187941,24787642,1,162.848
254553,2187898,24797499,1,149.663
254570,2187633,4265762,1,91.7709
254573,2187583,24784009,1,109.033
254575,2187558,17433647,1,84.7452
254577,2187510,4254865,1,161.084
254578,2187442,24783879,1,127.799
254581,2187432,24788877,1,160.57
254586,2187372,24796427,1,152.035
254598,2187179,17433579,1,144.656
254609,2186741,24798294,1,152.92
254619,2186482,24784032,1,140.35
254622,2186406,24786023,1,173.957
254624,2186345,17504662,1,136.662
254636,2186033,24788512,1,127.279
254644,2185797,17414305,1,143.304
254645,2185790,17414361,1,141.486
254658,2185539,24795973,1,150.745
254664,2185437,17413976,1,122.054
254667,2185288,49733634,1,219.751
254668,2185271,17506270,1,191.79
254675,2185018,14731745,1,108.75
254677,2184980,14730752,1,119.838
254683,2184820,7972701,1,189.075
254692,2184346,49734600,1,134.292
254693,2184325,17516654,1,138.316
254708,2183797,4240589,1,258.147
254718,2183053,47202093,1,147.679
254722,2182781,7974475,1,151.659
254726,2182451,17503951,1,132.862
254739,2181475,17414776,1,124.583
254748,2180928,14735843,1,119.375
254749,2180881,24804186,1,123.852
254752,2180801,17506624,1,151.852
254753,2180796,17506625,1,161.532
254766,2180452,17506690,1,173.714
254769,2180260,24823273,1,131.691
254786,2179721,4257022,1,162.585
254794,2179534,14733794,1,141.885
254797,2179503,4262730,1,87.4278
254801,2179329,14734964,1,107.568
254805,2179260,17433813,1,137.563
254818,2178929,17433861,1,154.732
254825,2178739,22403937,1,134.647
254832,2178480,7973354,1,107.353
254838,2178358,24793887,1,123.115
254841,2178291,22404194,1,209.995
254845,2178158,24823276,1,163.125
254852,2177962,24788730,1,113.725
254867,2177567,17433524,1,142.904
254874,2177344,7977848,1,82.1649
254879,2177195,49680086,1,144.838
254898,2176608,22415356,1,133.483
254903,2176498,24803016,1,162.984
254908,2176422,49732523,1,121.341
254909,2176412,24803014,1,141.328
254918,2176251,49728544,1,140.547
254948,2175392,49644577,1,142.135
254958,2175085,17415181,1,175.555
254996,2174323,4260024,1,88.4979
255011,2173953,24792182,1,98.796
255017,2173774,49679278,1,162.908
255029,2173525,47198589,1,182.702
255030,2173523,7972041,1,131.441
255034,2173466,14734534,1,128.049
255041,2173163,17414762,1,141.331
255042,2173158,47196739,1,170.004
255052,2172924,17505335,1,92.9501
255059,2172625,4261307,1,106.303
255065,2172541,22415829,1,156.805
255067,2172514,7973175,1,220.803
255069,2172394,49669025,1,165.48
255083,2172274,49666837,1,139.713
255086,2172118,24792610,1,98.1004
255088,2171879,24820566,1,86.6286
255120,2171230,7976057,1,139.623
255122,2171218,24788810,1,82.5564
255125,2171190,17412312,1,74.1529
255154,2170787,24829970,1,80.7449
255155,2170706,17413956,1,118.336
255201,2169083,24807085,1,147.297
255202,2169050,7972600,1,151.675
255204,2169034,24273132,1,125.006
255217,2168876,14735983,1,151.205
255228,2168476,14733812,1,77.6928
255229,2168467,24793041,1,101.506
255233,2168379,24802528,1,125.004
255234,2168368,47204616,1,149.394
255239,2168223,24273568,1,139.527
255248,2168035,3714981,1,140.028
255282,2166728,24826015,1,110.123
255294,2166435,24272279,1,149.568
255304,2166306,49675504,1,114.255
255316,2166143,24273601,1,99.7658
255337,2165954,4265706,1,86.3525
255356,2165595,17387515,1,129.378
255361,2165557,22405354,1,119.276
255375,2165226,49673737,1,129.845
255377,2165182,49818976,1,145.124
255404,2164691,24796747,1,128.157
255454,2163740,47202210,1,164.423
255457,2163560,22406555,1,154.386
255466,2163124,24803210,1,162.028
255469,2163065,14722116,1,127.178
255477,2163014,17434162,1,146.174
255486,2162937,24272245,1,136.24
255487,2162931,17433931,1,147.67
255489,2162917,17431995,1,121.291
255490,2162916,24272273,1,146.535
255494,2162881,24795132,1,111.966
255500,2162825,14730315,1,135.797
255512,2162673,4260331,1,134.088
255534,2162155,49733534,1,165.178
255540,2162118,24790881,1,112.46
255541,2162034,47198093,1,145.813
255545,2161865,24797065,1,107.064
255547,2161841,24824929,1,130.506
255556,2161776,3717403,1,107.342
255559,2161746,24824797,1,96.2816
255562,2161726,22405988,1,101.688
255563,2161722,24824816,1,126.488
255583,2161558,24832996,1,122.545
255590,2161508,3715328,1,106.45
255592,2161488,22405986,1,159.079
255594,2161474,22406423,1,169.247
255605,2161217,14744860,1,168.166
255615,2161124,17516169,1,104.548
255632,2160633,4244557,1,114.495
255633,2160621,7970922,1,174.486
255634,2160620,14730953,1,136.18
255635,2160609,4246509,1,140.606
255658,2160348,7970126,1,154.641
255683,2159458,24410998,1,105.564
255782,2158424,49734728,1,140.3
255787,2158394,24795546,1,97.9589
255804,2158304,4248634,1,87.7782
255806,2158293,4241616,1,129.424
255815,2158091,17515149,1,134.145
255821,2158020,17515153,1,152.013
255832,2157911,24815446,1,74.5031
255833,2157909,24815389,1,74.8481
255839,2157881,17514868,1,100.278
255840,2157880,17514875,1,93.2461
255843,2157872,24815171,1,106.639
255844,2157867,17515181,1,129.984
255847,2157837,17514856,1,123.986
255849,2157828,17515024,1,115.243
255850,2157810,49670532,1,146.315
255853,2157804,49676638,1,106.518
255854,2157797,17514869,1,155.425
255855,2157791,17514876,1,115.179
255860,2157732,17514842,1,113.585
255863,2157724,24815484,1,81.0533
255865,2157718,17514852,1,127.697
255874,2157612,4241276,1,128.451
255896,2157363,7971309,1,104.816
255919,2157262,17514814,1,162.062
255920,2157261,17514923,1,182.599
255921,2157260,17514840,1,137.901
255922,2157259,17514958,1,198.615
255945,2157200,24815392,1,140.538
255974,2157015,24267815,1,89.8039
256008,2156471,17515285,1,87.0772
256019,2156387,7970788,1,115.31
256023,2156379,7971105,1,108.986
256025,2156353,24816768,1,97.6058
256096,2156102,7969900,1,125.546
256161,2155914,4251414,1,81.2236
256168,2155851,7965577,1,114.132
256178,2155809,49716158,1,130.863
256192,2155723,24270439,1,79.8438
256195,2155715,24270435,1,77.3883
256203,2155678,4248781,1,170.818
256224,2155599,4247890,1,107.09
256250,2155295,7971686,1,135.265
256252,2155253,7969747,1,100.35
256263,2155105,7970637,1,149.192
256266,2155097,7969464,1,172.939
256269,2155075,7970634,1,127.39
256299,2153804,17515699,1,104.457
256300,2153794,24810708,1,146.012
256306,2153755,24267666,1,64.989
256307,2153751,24267648,1,101.357
256308,2153750,24267646,1,78.0011
256309,2153749,24267644,1,103.173
256310,2153746,24267642,1,93.5891
256311,2153740,24267640,1,122.101
256312,2153739,24267638,1,117.51
256313,2153738,24267636,1,83.8558
256315,2153710,24267616,1,88.4656
256318,2153702,24267610,1,118.588
256319,2153701,24267608,1,110.624
256320,2153531,7970172,1,77.768
256407,2151869,17515660,1,125.901
256408,2151868,17515666,1,155.716
256414,2151838,17515249,1,127.066
256417,2151742,17515456,1,159.197
256420,2151650,17515434,1,169.266
256421,2151648,17515472,1,211.281
256422,2151646,17515731,1,169.193
256429,2151568,24386250,1,110.975
256437,2151523,24812843,1,122.866
256438,2151521,24812715,1,147.221
256453,2151144,7971013,1,165.72
256524,2150404,17515555,1,146.902
256527,2150398,17514807,1,159.412
256528,2150391,17515267,1,173.675
256529,2150389,17515269,1,171.429
256654,2148458,7970375,1,77.4481
256698,2147593,24795256,1,118.12
256727,2147287,17515189,1,110.407
256732,2147265,4263474,1,90.3746
256776,2146435,17515417,1,116.06
256784,2146366,4256153,1,71.6405
256790,2146227,49735267,1,107.384
256793,2146201,56321802,1,87.1935
256797,2146184,49676467,1,146.605
256819,2145489,24808048,1,142.122
256849,2144885,24819322,1,103.327
256857,2144617,7970931,1,103.802
256862,2144277,7971774,1,102.428
256878,2142759,14732490,1,90.7469
256886,2142586,49676452,1,138.526
256897,2142305,17514380,1,104.245
256901,2142239,4254857,1,116.889
256920,2141782,14726422,1,115.428
256931,2141684,24792510,1,122.226
256941,2141381,51085352,1,134.925
256968,2140576,49816804,1,143.622
256970,2140519,22402148,1,129.299
256972,2140485,24792310,1,122.711
257016,2139446,4252337,1,119.53
257026,2138957,14730703,1,188.886
257038,2138838,24822950,1,146.921
257045,2138646,17515726,1,95.9219
257062,2138512,24812638,1,146.919
257070,2138420,24386314,1,94.9663
257087,2137938,17515247,1,147.227
257088,2137936,17514799,1,164.43
257089,2137925,49716683,1,201.373
257102,2137683,24790645,1,98.8554
257163,2136899,24815029,1,109.046
257181,2136521,49665417,1,157.367
257212,2136107,49679496,1,151.667
257227,2135779,17515422,1,94.6087
257229,2135734,24824802,1,122.856
257230,2135733,24812945,1,106.072
257231,2135732,24813393,1,124.514
257232,2135727,49679189,1,145.254
257317,2134674,24270999,1,84.2712
257337,2134308,17516644,1,87.0185
257340,2134300,24825141,1,135.181
257341,2134298,49671173,1,133.465
257342,2134297,49670602,1,123.991
257366,2133793,17505511,1,146.091
257367,2133777,24813200,1,166.867
257372,2133640,49732685,1,145.102
257389,2133314,14740624,1,142.98
257411,2132539,24827098,1,99.583
257418,2131982,49647358,1,161.565
257419,2131972,47197652,1,86.4748
257430,2131658,17517342,1,116.418
257435,2131557,24789098,1,143.268
257444,2130911,49724825,1,185.52
257449,2130696,7976918,1,121.357
257453,2130284,24805350,1,117.065
257472,2129848,14740599,1,80.714
257474,2129711,49677569,1,132.946
257480,2129554,14736780,1,195.371
257482,2129439,3716071,1,145.062
257505,2129237,57261092,1,110.928
257506,2129213,22408125,1,136.864
257516,2129003,3715602,1,124.964
257540,2128690,3713875,1,147.651
257566,2128380,24840450,1,129.963
257600,2127869,22407660,1,124.132
257644,2127063,49674057,1,121.38
257713,2126026,17516118,1,141.348
257717,2125956,3717335,1,94.5405
257725,2125857,57262440,1,128.915
257731,2125826,3714966,1,104.494
257733,2125807,3712868,1,111.54
257760,2125569,24829443,1,89.5707
257761,2125555,49674571,1,114.507
257762,2125517,49674569,1,103.293
257770,2125324,24829136,1,90.0086
257807,2125018,22406654,1,163.69
257831,2124813,17516159,1,161.511
257834,2124779,57264904,1,72.3756
257849,2124611,24835598,1,92.1405
257850,2124546,14744742,1,123.223
257858,2124466,3716810,1,149.763
257864,2124414,3713616,1,114.925
257875,2124166,3713222,1,112.402
257882,2124067,24829019,1,156.096
257889,2123970,24829377,1,137.382
257900,2123828,22406657,1,162.606
257932,2123444,24841227,1,129.16
257935,2123393,24829166,1,119.081
257939,2123309,3717104,1,67.9565
257940,2123302,3712764,1,71.1684
257952,2123230,24779915,1,115.7
257959,2123171,24833718,1,88.8988
257960,2123150,3717907,1,104.255
258001,2122512,24829113,1,129.668
258015,2122355,24829253,1,97.3384
258018,2122323,24829086,1,100.118
258047,2121892,49717970,1,103.432
258073,2121587,49673513,1,116.585
258095,2121353,24791237,1,137.479
258105,2121217,3717053,1,126.803
258109,2121152,24836778,1,98.014
258122,2120931,3715642,1,96.2816
258131,2120761,3711120,1,174.229
258135,2120707,3717660,1,168.247
258137,2120689,14744512,1,109.078
258138,2120688,14746656,1,118.13
258140,2120658,24829004,1,103.009
258151,2120348,24833277,1,131.064
258153,2120341,49675518,1,138.483
258155,2120324,3717365,1,150.407
258171,2120139,3712590,1,125.362
258174,2120114,49675554,1,140.157
258193,2119783,49676310,1,158.274
258212,2119487,49680496,1,160.138
258227,2119148,24825169,1,104.494
258231,2119081,3712261,1,100.328
258256,2118554,3715383,1,163.523
258273,2118394,24829195,1,142.443
258274,2118303,49680440,1,160.474
258276,2118298,49674203,1,144.24
258304,2118012,22407948,1,126.616
258332,2117726,22410700,1,161.598
258341,2117563,49724837,1,135.594
258349,2117442,24829245,1,124.435
258351,2117383,17516365,1,172.445
258354,2117341,24824629,1,94.2405
258361,2117308,14744629,1,81.6897
258365,2117248,22406536,1,137.621
258381,2117094,22406514,1,110.1
258395,2116956,14747140,1,95.6574
258400,2116864,3711365,1,98.2788
258413,2116767,24791905,1,147.954
258426,2116689,24830243,1,138.197
258476,2116125,49676992,1,140.133
258496,2115875,24830157,1,167.815
258501,2115825,24838083,1,140.196
258510,2115696,24837354,1,87.5787
258560,2114896,24838165,1,131.767
258562,2114858,24824998,1,77.561
258592,2114525,3716206,1,153.942
258607,2114383,3711491,1,133.565
258623,2114182,22407238,1,91.2594
258630,2114071,49675395,1,113.515
258635,2113993,14745050,1,144.169
258715,2112813,3711691,1,136.661
258758,2111933,16952509,1,105.895
258787,2111513,24802818,1,146.309
258788,2111512,24833414,1,80.8741
258794,2111399,24818146,1,151.704
258801,2111233,24830114,1,160.066
258817,2110924,49675171,1,123.146
258828,2110790,3714983,1,119.612
258858,2110401,24830069,1,133.241
258859,2110391,3717872,1,109.35
258896,2109969,22402963,1,94.4572
258898,2109912,3714318,1,114.554
258933,2109466,17516005,1,127.132
258935,2109452,24836293,1,83.9511
258950,2109144,49676188,1,100.079
258968,2108937,24831561,1,77.6372
259012,2108442,24832067,1,151.525
259028,2108255,3714395,1,113.626
259038,2108126,17515973,1,123.292
259041,2108079,3713773,1,106.81
259051,2107932,24834093,1,178.35
259065,2107706,49673406,1,134.263
259078,2107577,3716441,1,133.047
259094,2107332,22406582,1,107.805
259098,2107229,3712929,1,121.448
259104,2107086,3712436,1,113.772
259108,2107023,24831803,1,114.18
259109,2106994,17515908,1,111.693
259118,2106915,3712852,1,137.8
259131,2106730,14746874,1,89.6354
259141,2106472,49673526,1,135.642
259149,2106389,22406727,1,122.928
259157,2106262,3711142,1,134.757
259159,2106237,3712470,1,90.2731
259161,2106208,24833351,1,94.446
259163,2106191,17515921,1,109.309
259191,2105816,3716602,1,105.187
259203,2105702,24833385,1,122.605
259229,2105426,14747066,1,92.7881
259251,2105249,3714637,1,71.3367
259254,2105224,24824938,1,108.095
259296,2104657,3714356,1,118.963
259305,2104525,14732781,1,97.0683
259314,2104440,7971742,1,139.841
259316,2104363,3713852,1,128.069
259329,2104230,49676230,1,142.184
259344,2104074,24837495,1,118.288
259353,2103959,24830204,1,124.083
259354,2103886,3713896,1,86.0098
259412,2103017,22408776,1,147.048
259456,2102496,22406234,1,100.078
259466,2102395,14743985,1,120.061
259467,2102393,24828441,1,109.305
259472,2102350,24839588,1,144.689
259487,2102207,17388455,1,129.814
259535,2101061,24827745,1,123.953
259541,2101019,14744776,1,95.9368
259544,2101014,3711420,1,135.963
259576,2100710,24830329,1,166.177
259581,2100664,3712814,1,121.174
259635,2099952,22410683,1,122.607
259636,2099944,24837939,1,89.5827
259645,2099816,22405994,1,124.226
259655,2099627,24825166,1,101.6
259656,2099589,22406099,1,139.012
259660,2099542,3711704,1,144.795
259678,2099349,24780951,1,87.8326
259694,2099103,14747057,1,133.523
259810,2097390,24825812,1,84.5197
259838,2097090,49680653,1,170.065
259847,2096993,24832066,1,173.595
259857,2096885,22402807,1,91.1955
259861,2096854,22406588,1,108.344
259867,2096640,24832008,1,116.523
259869,2096629,3714561,1,118.222
259872,2096572,22406585,1,108.488
259882,2096441,26658266,1,158.895
259886,2096417,24835186,1,138.179
259887,2096414,3717262,1,117.985
259891,2096377,26670162,1,147.847
259892,2096373,22411301,1,133.013
259898,2096340,49673523,1,142.003
259919,2096041,49680662,1,121.165
259929,2095911,49724817,1,177.559
259941,2095806,24836587,1,136.477
259947,2095736,24826062,1,125.599
259964,2095480,26658163,1,153.072
259965,2095470,3711843,1,106.912
259982,2095180,24834651,1,132.723
259986,2095034,22406534,1,130.3
260003,2094798,49673624,1,149.567
260005,2094784,49673845,1,122.274
260018,2094658,24829988,1,109.075
260024,2094544,24837570,1,98.1643
260041,2094369,3712259,1,147.231
260047,2094247,24831578,1,140.815
260054,2094153,22409435,1,167.175
260071,2093872,3714003,1,131.058
260083,2093795,49676321,1,115.966
260090,2093655,3712214,1,89.3989
260098,2093526,24791332,1,130.695
260118,2093195,3712805,1,145.468
260126,2093114,24833488,1,156.624
260207,2092311,14746008,1,169.676
260211,2092276,16953792,1,121.551
260212,2092263,3715896,1,137.576
260213,2092261,3711364,1,130.047
260215,2092254,17385737,1,150.613
260254,2091650,49680511,1,166.085
260266,2091511,24837162,1,120.076
260286,2091369,24835492,1,97.7048
260292,2091316,3717731,1,145.341
260327,2091022,24832809,1,114.292
260342,2090861,22406279,1,141.983
260360,2090709,14744046,1,96.9826
260368,2090677,14743849,1,100.456
260373,2090625,22406192,1,136.028
260438,2089989,22406187,1,145.309
260441,2089966,3716055,1,126.322
260443,2089929,22406153,1,149.209
260467,2089618,26669960,1,83.232
260502,2089374,3716611,1,130.152
260507,2089344,17385838,1,99.3244
260542,2088952,24828442,1,105.763
260557,2088635,3712857,1,114.271
260573,2088481,3714980,1,142.689
260581,2088448,3711862,1,145.727
260582,2088447,3713889,1,124.792
260598,2088232,22405990,1,110.589
260602,2088142,24832334,1,87.0059
260607,2088045,24836161,1,107.786
260611,2087894,22406219,1,115.076
260615,2087864,14745363,1,116.422
260647,2087499,49724644,1,193.732
260657,2087430,3717086,1,86.7453
260666,2087211,3712339,1,113.954
260675,2086991,24824869,1,88.3168
260676,2086975,3715783,1,92.0185
260681,2086934,3715193,1,150.713
260682,2086928,3714736,1,148.648
260688,2086820,22400956,1,121.657
260695,2086721,24832007,1,75.6733
260696,2086702,14745660,1,113.073
260702,2086646,24832965,1,100.488
260712,2086513,24841351,1,133.46
260714,2086442,3712176,1,152.049
260719,2086382,24834866,1,149.919
260724,2086353,24836132,1,114.807
260727,2086311,17517264,1,137.585
260747,2086063,3713806,1,148.846
260765,2085812,3717830,1,91.2492
260803,2085414,24832240,1,87.8879
260805,2085397,3716123,1,128.756
260808,2085349,22406576,1,104.102
260844,2084877,24831914,1,118.233
260862,2084689,3717978,1,144.934
260882,2084474,24837197,1,129.755
260904,2084230,16953686,1,88.5862
260906,2084205,24834624,1,115.866
260914,2084142,24834877,1,91.6972
260917,2084095,24830359,1,129.585
260925,2084043,24827398,1,122.893
260936,2083967,14746952,1,180.524
260944,2083851,24830120,1,120.595
260946,2083826,22406155,1,201.884
260953,2083729,22406395,1,124.939
260964,2083641,24791713,1,118.952
260965,2083638,3716490,1,143.788
260968,2083620,24274781,1,85.9122
260977,2083559,14746619,1,105.49
260979,2083544,14746537,1,125.015
261000,2083345,24831912,1,71.6417
261002,2083314,14747054,1,127.798
261009,2083234,49673908,1,129.087
261012,2083186,14747193,1,99.0076
261021,2083071,24829274,1,94.6447
261030,2083029,24836381,1,123.332
261034,2082968,3712105,1,120.044
261064,2082496,22401110,1,152.268
261116,2081889,14747088,1,87.1793
261120,2081872,22410944,1,106.195
261140,2081636,24784149,1,87.56
261174,2081288,3715547,1,163.003
261195,2081076,26670280,1,159.48
261196,2081017,49673339,1,176.225
261197,2081016,49673108,1,145.256
261201,2080927,14746899,1,121.302
261202,2080898,24841177,1,95.2896
261207,2080789,22405151,1,162.173
261225,2080514,24835736,1,132.441
261243,2080370,14746898,1,122.642
261244,2080363,3711592,1,128.835
261279,2079985,3712159,1,92.996
261297,2079854,3712248,1,91.6107
261310,2079732,16953372,1,92.0735
261359,2079240,3712357,1,151.02
261366,2079201,22406392,1,81.9011
261370,2079168,22406389,1,156.669
261374,2079099,22406257,1,132.115
261376,2079074,22406386,1,180.784
261384,2078980,22406097,1,142.917
261385,2078977,22406388,1,155.851
261386,2078942,22406558,1,118.862
261388,2078934,24830360,1,108.065
261393,2078831,24830449,1,83.4261
261400,2078706,3711588,1,100.582
261402,2078703,14746634,1,78.134
261429,2078494,26657630,1,85.8188
261437,2078424,49672744,1,90.7923
261452,2078255,22405272,1,109.304
261456,2078189,22406470,1,101.82
261467,2077980,22406723,1,104.044
261478,2077850,3713714,1,96.2161
261500,2076592,22403585,1,115.372
261516,2068808,49819948,1,138.978
261531,2068112,49726668,1,95.8289
261533,2068039,14723433,1,162.328
261538,2067755,17511521,1,119.618
261580,2064852,17388186,1,117.009
261599,2064173,24784741,1,84.4254
261612,2063958,24827897,1,121.321
261629,2063599,24829414,1,140.698
261661,2062636,24793095,1,156.096
261671,2062301,24792098,1,89.0536
261686,2060916,24835086,1,94.1183
261705,2060442,24831860,1,112.079
261787,2058961,49725028,1,217.216
261790,2058901,47198819,1,141.32
261792,2058861,7977291,1,168.672
261794,2058813,7971702,1,108.905
261817,2058349,47197046,1,166.685
261821,2058213,49641770,1,179.713
261823,2058153,47202341,1,207.107
261835,2057833,7972647,1,155.67
261873,2057305,14736784,1,153.671
261892,2056866,7974690,1,144.378
261917,2056588,4263015,1,150.297
261921,2056473,7966500,1,156.05
261929,2056429,4243374,1,126.418
261938,2056274,4260673,1,98.5587
261942,2056174,7967512,1,97.7294
261945,2056113,7978286,1,186.541
261946,2056099,14733795,1,178.679
261952,2056018,49669882,1,134.495
261953,2056016,24793331,1,180.266
261963,2055853,49669641,1,141.215
261974,2055766,16953110,1,126.536
261978,2055738,24825903,1,93.7324
261981,2055729,17413496,1,174.298
261993,2055478,14734681,1,134.261
261998,2055391,14721223,1,149.08
261999,2055384,17388141,1,141.648
262006,2055175,49645078,1,140.222
262009,2055089,14720891,1,158.119
262013,2055052,49646831,1,194.042
262017,2054987,7971673,1,118.937
262025,2054805,14734285,1,132.292
262031,2054727,49649742,1,231.136
262053,2054034,49716094,1,186.741
262078,2053815,47198993,1,153.053
262092,2053516,7977298,1,116.957
262097,2053253,24780528,1,137.054
262116,2053031,7970593,1,118.624
262123,2053017,4249515,1,130.81
262139,2052978,4247513,1,130.571
262140,2052973,49730883,1,141.981
262141,2052969,4255943,1,146.166
262188,2050134,24815512,1,118.065
262191,2050090,24815738,1,95.2078
262198,2049975,4255527,1,141.864
262199,2049905,49677838,1,111.434
262204,2049882,24816705,1,112.824
262213,2049835,24816376,1,163.328
262214,2049834,24782263,1,161.086
262215,2049789,24832380,1,97.2035
262244,2049024,49829278,1,119.465
262246,2048896,26663188,1,70.2524
262259,2047501,50086465,1,153.954
262262,2047326,24784058,1,186.626
262265,2047114,4255044,1,89.196
262266,2047042,26663191,1,140.194
262281,2045736,26663687,1,89.8909
262283,2045288,26666963,1,77.1101
262294,2044442,22402738,1,157.841
262303,2043868,50086468,1,127.869
262308,2043610,22401762,1,141.273
262318,2043083,26667165,1,104.187
262322,2042858,26671072,1,139.138
262323,2042750,17511793,1,91.8885
262324,2042689,863887,1,135.261
262339,2041313,17514080,1,97.3168
262348,2040934,49647305,1,141.987
262362,2039982,17505755,1,145.8
262370,2039371,26671423,1,150.344
262373,2039337,3713725,1,146.535
262390,2038683,7967017,1,116.443
262392,2038551,26664055,1,125.438
262397,2038176,26662968,1,128.274
262408,2037556,26671420,1,93.1441
262411,2037501,14730388,1,183.662
262421,2036931,26726124,1,126.26
262430,2036446,49648746,1,127.17
262445,2035688,26658943,1,103.492
262458,2035009,24275524,1,80.4809
262476,2033958,49647820,1,189.966
262487,2033398,49667366,1,145.181
262492,2033254,49667442,1,137.175
262523,2031402,49646097,1,213.869
262533,2030953,17513696,1,149.241
262545,2030134,26671333,1,111.621
262564,2029348,4242528,1,139.717
262565,2029327,49665012,1,156.554
262570,2029197,17504169,1,123.794
262574,2028940,17512867,1,158.726
262577,2028808,4254877,1,120.261
262585,2028276,14742657,1,114.285
262590,2028146,49667302,1,142.403
262593,2028070,49667374,1,141.088
262595,2027988,24794563,1,142.281
262616,2027065,24796391,1,141.703
262617,2027019,26667323,1,142.939
262635,2026019,17505798,1,116.062
262638,2025888,49647443,1,176.69
262642,2025368,49667064,1,136.656
262659,2024413,14741108,1,86.6854
262662,2024171,861314,1,134.526
262663,2023935,49820049,1,145.189
262664,2023917,50085771,1,159.591
262666,2023600,17512960,1,113.284
262668,2023582,14742664,1,149.387
262669,2023552,49820530,1,194.445
262691,2021697,49648209,1,131.956
262700,2021230,17513070,1,86.9317
262722,2019737,4255237,1,133.937
262728,2019063,861279,1,63.8246
262729,2019060,17513328,1,69.094
262731,2018945,49735051,1,181.545
262732,2018906,17504494,1,158.706
262733,2018899,49820537,1,137.605
262742,2018175,26658768,1,124.971
262747,2017731,14742915,1,129.021
262762,2016236,26663158,1,102.579
262766,2016143,26658765,1,114.18
262771,2015919,26663704,1,121.749
262790,2014552,4260507,1,130.596
262798,2014032,26663108,1,123.449
262815,2012742,49646129,1,116.951
262828,2012247,26725965,1,150.296
262842,2011756,14741443,1,97.0963
262843,2011648,26670971,1,150.612
262855,2010274,24821381,1,133.946
262856,2010180,14741113,1,117.167
262860,2009945,26659769,1,147.638
262865,2009477,17513871,1,85.9143
262866,2009470,14742036,1,151.788
262867,2009461,49828372,1,156.385
262870,2009311,26725873,1,123.097
262877,2008904,26664256,1,117.729
262884,2008120,49667524,1,150.385
262889,2007528,26670940,1,147.711
262892,2007309,14742237,1,131.746
262894,2007134,22401461,1,97.1889
262899,2006667,26658422,1,100.705
262910,2005962,26725892,1,136.28
262912,2005948,17505025,1,122.773
262932,2003702,49667106,1,140.94
262935,2003464,26663373,1,151.159
262937,2003392,49667533,1,128.035
262940,2002858,26666960,1,110.561
262958,2001838,49820277,1,176.108
262961,2001411,17401634,1,115.637
262966,2001062,26659297,1,158.861
262985,2000073,24807282,1,112.69
262986,1999957,49646689,1,147.694
