,CID,SID,target,Efficacy
287015,1181325,24416642,0,
287123,1177192,24275789,0,
287952,1152505,14724172,0,
288076,1149778,11112106,0,
288099,1149581,24806355,0,
288519,1137167,24391421,0,
288567,1135733,24272838,0,
288805,1129724,14725288,0,
288810,1129709,14724194,0,
288869,1128375,14724542,0,
289003,1123579,24805624,0,
290207,1095399,49646607,0,
290362,1093907,16952384,0,
290442,1093464,49733038,0,57.3902
290450,1093453,49642015,0,
290469,1093429,47203595,0,
290522,1093143,24275402,0,
290658,1091791,14727270,0,
290694,1091646,24275733,0,
290773,1090978,26755338,0,
290974,1088985,24275244,0,
291069,1088449,24388358,0,
291162,1087444,49733016,0,
291168,1087315,49642627,0,
291202,1087008,49643665,0,
291314,1085739,47203476,0,
291327,1085687,14723074,0,
291479,1084462,49646088,0,97.215
291547,1083743,24274355,0,
291567,1083228,24789829,0,
291662,1082741,24805775,0,42.9534
292034,1078109,24274709,0,107.867
292070,1077699,24415416,0,95.5586
292095,1077518,14725867,0,
292203,1076245,17408792,0,
292327,1075325,49641720,0,
292459,1072943,24389332,0,
292511,1072494,24274351,0,
292523,1072404,24780909,0,
293570,1019207,24271934,0,44.6847
293655,1017540,14744913,0,
294634,995260,49649489,0,
294640,995088,17387893,0,
294915,990823,22404505,0,
295052,988765,49665675,0,
296367,974685,14739953,0,
296403,974485,14726125,0,
297383,969749,49640912,0,
297427,969472,49666409,0,
297429,969465,11112818,0,
297630,963196,24275236,0,
297636,963186,24275218,0,
297662,962506,24389293,0,80.2497
297842,956437,49734383,0,
297888,955160,14726237,0,
297915,954456,24809367,0,114.413
299381,934737,24790744,0,
299486,933649,24267057,0,67.4866
299500,933171,11112556,0,
299690,929965,24391343,0,63.4665
299918,921265,26662034,0,
300419,910691,24790828,0,
300716,902210,14727806,0,93.6748
301790,893728,24267367,0,
301824,893603,24268896,0,
301831,893575,24806517,0,
301860,893460,4261716,0,
304215,872357,7972857,0,
304689,866632,49668356,0,71.8475
304836,865334,49727094,0,
305638,854006,11112261,0,
307968,832505,14728860,0,83.0923
310552,798513,14725549,0,
311278,790306,14728872,0,84.6323
311293,790196,24266896,0,
311793,784625,3711134,0,88.3793
312498,777117,49642535,0,110.013
312613,776315,29215075,0,62.7702
312861,773714,29215940,0,92.5609
313132,769350,14735830,0,
313134,769338,49669091,0,
313136,769331,49668922,0,
313208,768692,24268201,0,
313727,763483,24805239,0,
313901,761550,14728590,0,
314050,759327,26665139,0,40.6787
314156,757777,14722433,0,
314575,754908,24274491,0,
314577,754906,24274487,0,
314629,754510,24274533,0,
314745,753423,14725868,0,
314895,752678,49670179,0,
315169,750826,4254447,0,
315198,750667,14721165,0,117.026
315220,750538,26664849,0,110.401
315644,747204,49649555,0,95.2121
316314,740952,14720556,0,
316555,738673,49649414,0,
316657,737912,24786913,0,
316982,734458,49670356,0,
317180,731978,49669453,0,
317185,731972,24274287,0,
317255,731030,22401286,0,
317790,725660,49644286,0,
317792,725659,14725276,0,
317806,725624,49671154,0,
317809,725622,49670564,0,
317812,725619,49670884,0,
317817,725603,24788421,0,
318196,721046,14741948,0,72.4876
318341,719564,47203996,0,93.766
318492,718445,14726769,0,
318627,717531,26749533,0,
318774,715698,85147373,0,
319048,713749,14725050,0,
319497,710091,24274244,0,
319515,709850,49641230,0,
319536,709685,24274119,0,
319593,709325,49649309,0,
319703,708057,49644617,0,
319762,707638,24274165,0,11.0117
319784,707498,24274111,0,106.725
319842,706880,24274018,0,
320109,704205,85147387,0,
320239,702832,24271785,0,48.7042
320724,698135,11112884,0,
321139,693197,49679328,0,104.272
321193,692416,50106964,0,16.0
321411,689323,26666785,0,69.0676
321465,688356,17504381,0,
321470,688272,11112626,0,
321483,688095,50104702,0,39.6933
321491,688024,11112112,0,
321493,688020,26719689,0,
321616,686507,26664901,0,
321660,686049,17509020,0,
321981,681947,14746036,0,104.072
322072,679960,7974870,0,58.6914
322659,671755,24416547,0,
322699,671013,24807187,0,
323023,667555,49646732,0,
323027,667550,26754383,0,169.066
323035,667493,8139888,0,133.642
323038,667490,26748122,0,
323042,667483,24808382,0,
323044,667477,90341830,0,
323048,667466,11110647,0,92.7503
323558,666820,24391416,0,71.4382
323899,666418,865168,0,
324048,666241,24840913,0,
324153,666119,24841267,0,
326489,663281,862054,0,128.663
326720,662965,29215093,0,101.445
327121,662451,29216905,0,
327796,661543,24840900,0,73.6506
328381,660763,859462,0,95.0825
329098,659821,24840972,0,
329801,658881,7966349,0,
330888,657381,866157,0,
330890,657378,855973,0,131.802
330896,657349,50106838,0,
330904,657306,26748677,0,
330906,657302,14742085,0,
330909,657301,26748264,0,
330911,657298,855783,0,98.6378
330931,656765,50104848,0,
330934,656743,90341803,0,
330936,656717,50106485,0,48.4972
331825,655363,852722,0,64.4455
332627,654376,851783,0,72.5092
334512,652064,26669124,0,105.666
340409,645004,842729,0,
340943,644213,90341221,0,50.1958
340950,643460,17389732,0,
340969,641098,50110114,0,
340977,639540,11112105,0,
340986,638278,50105356,0,80.9526
340994,638034,26752785,0,124.253
340997,638024,26748436,0,
341001,637858,26750045,0,
341074,629852,17508972,0,
341679,610682,7978352,0,
341831,606400,29215963,0,
342733,573743,4245958,0,90.3866
343545,521951,855998,0,55.9002
343573,517999,50106977,0,
343719,457964,26751530,0,112.938
343721,457825,85149167,0,
343754,451991,90341579,0,
343763,449215,90341386,0,95.7271
343774,448537,11532921,0,
343778,448222,11532956,0,
343805,446284,50110832,0,44.0326
343810,445639,26752911,0,
343822,444913,26752792,0,
343848,443879,49666284,0,
343854,443604,50112795,0,
343858,443586,50104578,0,29.4422
343862,443422,11112389,0,
343874,443239,90340985,0,151.137
343880,443118,26755322,0,
343884,442897,50106198,0,18.0
343886,442793,26756480,0,
343899,441975,11112555,0,64.6527
343910,441358,855575,0,110.686
343912,441350,50106644,0,
343915,441344,50106212,0,32.4411
343921,441325,855533,0,154.306
343924,441307,855517,0,48.7279
343932,441276,26752067,0,
343938,441140,17389865,0,
343944,440707,855521,0,90.7797
343952,440005,50104528,0,54.7135
343957,439744,90341583,0,81.2987
343963,439647,50107082,0,86.1068
343972,439501,90340653,0,70.4586
343985,439246,22405473,0,
344006,433294,50106409,0,15.0
344011,431734,26755736,0,
344122,399616,24417406,0,
344139,398148,90340579,0,
344170,392622,26719904,0,
344334,371056,14728862,0,
344375,363417,50106824,0,19.0
344390,361655,90341275,0,74.4054
344438,353825,11112363,0,
344556,344265,26659033,0,61.3701
344619,339736,26665178,0,
344623,339730,16952901,0,
344637,338560,22413902,0,
344719,331833,14720726,0,66.9833
344766,329038,26667173,0,
344777,328621,26665307,0,
344791,327470,26665231,0,
344961,312915,26748798,0,
344992,310683,24270178,0,
344999,310582,49669202,0,
345102,306162,7976163,0,55.9885
345187,300241,24792189,0,
345212,297272,26753753,0,
345421,285247,14743200,0,
345531,275196,90341457,0,85.4662
345597,270782,26664651,0,
345611,269707,26665437,0,36.2739
345616,269609,26732549,0,
345657,266964,26664607,0,
345693,265127,26664642,0,
345789,259632,26749552,0,
345881,255410,49641692,0,
345995,248507,26665147,0,
346010,247635,26665126,0,
346012,247634,26665125,0,
346143,239982,26665072,0,
346152,239710,26665138,0,
346183,238053,50105933,0,14.0
346278,234310,14722606,0,101.344
346433,226671,26664496,0,
346534,223561,14740642,0,32.1545
346557,222943,26664483,0,
346560,222786,855981,0,95.1853
346564,222757,29214996,0,
346587,221786,14724287,0,
346590,221427,26664513,0,
346601,221071,26755294,0,
346633,219778,26664269,0,102.74
346670,216284,11532982,0,
346697,212231,50107161,0,
346727,207841,26748224,0,
346750,205536,50106394,0,10.0
346778,202477,50106875,0,50.9764
346809,200213,50106269,0,
346852,197690,50104882,0,9.0
346857,197067,50106993,0,13.5
346871,193147,24784139,0,73.0455
346886,189406,57264511,0,71.2702
346897,186136,50105861,0,
346911,183470,26751742,0,55.2056
346927,181458,50106707,0,15.5
346946,178054,26665241,0,
346959,176158,50104912,0,54.0
346962,176157,50104903,0,31.3019
346967,175540,26753528,0,
346974,175533,11113058,0,
346986,172975,50106519,0,19.0
347000,170344,11112817,0,
347017,167980,50107216,0,30.5
347026,167529,50105874,0,
347034,165542,11112983,0,164.226
347068,161803,26748744,0,
347071,161713,50106191,0,46.8401
347079,161104,56463052,0,68.7027
347081,161091,29215739,0,44.1792
347093,160453,90341772,0,33.1052
347100,160355,26753649,0,
347116,158798,26747864,0,
347121,157991,90341272,0,63.5333
347131,156615,90340819,0,172.932
347142,155806,50104454,0,17.0
347196,149784,26752142,0,82.2233
347296,136620,11112444,0,
347301,135348,855674,0,87.788
347303,135313,50106330,0,14.0
347323,133633,50104688,0,44.5058
347328,133012,50106287,0,
347335,132837,90341649,0,70.8814
347338,132787,90340566,0,89.0652
347341,132519,50111444,0,
347343,132496,50104521,0,
347365,129407,56463023,0,46.7347
347367,129348,26756496,0,
347370,129228,50111716,0,
347382,128618,26751703,0,46.8741
347408,126054,56462968,0,118.892
347420,124087,14742700,0,101.953
347433,123738,50106730,0,8.0
347437,123683,56463617,0,41.9008
347456,122926,50106408,0,15.0
347472,122215,50105785,0,12.5
347485,121880,50106948,0,45.3404
347506,120716,26752087,0,
347528,119607,26719834,0,
347536,119525,24823963,0,
347538,119442,855637,0,112.625
347541,119376,50104812,0,13.5
347580,115015,26756632,0,
347583,114924,50107077,0,
347622,108137,50104934,0,
347624,108107,90341795,0,
347631,108013,26748694,0,
347636,107985,26719814,0,
347638,107982,90341027,0,124.12
347653,107867,26752073,0,
347689,104956,26752098,0,109.884
347693,104895,50104663,0,17.0
347701,104845,50104098,0,9.5
347726,102542,50106704,0,13.0
347728,102484,855907,0,76.586
347735,102175,90341060,0,58.1938
347742,101616,90340738,0,57.5396
347745,101615,855837,0,67.7307
347752,101430,90341033,0,58.0847
347809,99613,26749478,0,
347814,99562,90341013,0,49.3791
347860,98152,26664663,0,
347882,97587,50105809,0,
347927,96048,90341408,0,
348012,93205,90340998,0,42.8604
348020,93004,90340924,0,124.502
348027,92913,50106690,0,14.0
348050,92253,11112642,0,
348058,92163,50106902,0,14.5
348062,92142,11112102,0,
348065,92136,50105821,0,30.5465
348082,91610,11112731,0,
348086,91536,26751913,0,
348090,91505,855604,0,83.3695
348100,91430,50106870,0,78.1618
348120,89594,90341453,0,153.366
348128,89105,50105941,0,17.5
348132,89034,90340841,0,86.0117
348148,88499,26664731,0,
348166,87371,14723907,0,
348208,84003,50106489,0,
348211,83887,26751647,0,
348219,83592,26748844,0,
348309,79655,26664999,0,
348356,77995,50106010,0,47.1902
348375,77553,11112551,0,
348422,75896,26756625,0,
348450,74989,11112877,0,88.16
348475,73957,855556,0,70.0952
348491,73442,26748434,0,
348499,73334,50105761,0,19.0
348530,72894,11112532,0,
348548,72430,50106550,0,72.7108
348555,72344,26719701,0,37.5843
348561,72300,26755254,0,64.8432
348563,72281,11112384,0,
348570,72172,90341182,0,73.7372
348575,72139,56322573,0,47.0629
348592,71895,50086441,0,
348596,71827,851963,0,
348600,71815,14742762,0,
348603,71808,50086545,0,
348605,71777,26753780,0,
348608,71771,11112873,0,
348612,71693,29216231,0,
348625,71587,26753526,0,11.5
348638,71420,11533030,0,
348641,71417,50105723,0,20.6066
348644,71414,29215002,0,
348646,71412,50106500,0,
348652,71401,11532959,0,
348654,71399,26719661,0,93.4691
348662,71329,26719840,0,
348700,70875,26664512,0,61.4482
348704,70849,26664814,0,
348720,70547,50104379,0,
348729,70374,29216134,0,
348748,69588,26665042,0,74.3617
348753,69398,50105751,0,
348770,68943,50086438,0,
348778,68872,50105158,0,
348782,68841,26751660,0,
348793,68712,11111727,0,
348796,68706,29216121,0,
348802,68628,11532878,0,55.8133
348806,68626,50106276,0,
348809,68624,50106492,0,
348811,68617,90341218,0,95.0148
348814,68589,855519,0,98.5246
348818,68553,855623,0,36.3772
348822,68546,855727,0,100.415
348826,68539,50106071,0,50.4345
348836,68385,56463340,0,43.0443
348838,68368,50106200,0,22.5
348840,68363,49724925,0,82.6938
348852,68186,26751754,0,
348869,67686,29216291,0,81.0652
348883,67356,50106350,0,
348912,66722,26665120,0,
348938,66414,11532969,0,
348942,66368,855816,0,89.1733
348944,66366,50106927,0,25.5
348951,66259,50106757,0,20.5
348954,66245,50106953,0,
348960,66070,26748921,0,
348962,66069,50107065,0,84.5854
348965,66068,855728,0,96.3941
348969,66064,50107169,0,94.8203
348971,66063,11532996,0,124.214
348976,66061,26748867,0,
348978,66007,50107036,0,
348983,65981,11112894,0,
348986,65957,26719888,0,135.102
348990,65944,26719899,0,
348995,65866,90340703,0,106.617
349007,65768,4258556,0,73.7886
349010,65758,26665238,0,80.0646
349012,65752,90341446,0,58.5503
349022,65630,49671383,0,
349034,65495,26748515,0,
349039,65407,90340980,0,
349043,65341,50106762,0,56.6411
349050,65327,855832,0,56.3144
349055,65188,26749453,0,
349060,65065,11112464,0,
349063,65057,26719757,0,
349075,64927,50106055,0,
349084,64737,26748842,0,
349087,64715,24820212,0,
349107,64143,49665993,0,
349136,62978,855527,0,
349138,62969,50107178,0,31.086
349142,62935,855917,0,48.1485
349149,62884,26747451,0,
349152,62882,50106744,0,46.4621
349155,62881,11533050,0,
349158,62857,26747522,0,
349174,62389,11112476,0,
349189,61002,26754487,0,
349192,60975,26748820,0,
349194,60961,26751564,0,
349207,60839,50106074,0,
349209,60835,26757978,0,66.0311
349211,60825,26719826,0,
349214,60795,29215485,0,76.208
349219,60703,26753225,0,38.4837
349222,60663,26755047,0,94.1381
349229,60605,29216200,0,
349235,60496,26749852,0,
349238,60490,26719885,0,
349255,57469,26752301,0,
349262,57267,11112879,0,
349265,57004,11532866,0,105.287
349268,56959,90340842,0,121.906
349286,55918,90340677,0,59.0671
349294,55305,56463624,0,45.5944
349312,54477,11112836,0,
349316,54445,11532892,0,
349362,50942,49645880,0,
349369,50248,26719864,0,100.704
349379,49381,26754614,0,
349387,47812,11533039,0,92.9236
349393,47528,26719873,0,75.2315
349411,44383,50107055,0,43.7591
349413,44259,26755744,0,
349433,43231,11112808,0,
349446,42725,29216054,0,
349460,41781,11112793,0,
349463,41684,17388853,0,39.8316
349475,41022,50106340,0,12.5
349486,40632,85231182,0,
349495,40326,29215320,0,142.443
349504,39912,11112775,0,
349510,39836,26751831,0,
349529,39468,11112712,0,
349538,39186,90341257,0,48.696
349543,39042,11112764,0,
349547,38911,11113028,0,
349557,38409,29215401,0,
349562,38258,56463555,0,
349567,38072,29217965,0,49.9747
349579,37542,50105410,0,
349584,37459,90341184,0,101.652
349587,37392,11112745,0,
349599,36708,26747617,0,
349604,36431,11533010,0,73.1945
349606,36354,90341193,0,
349611,36314,56463361,0,
349625,35370,26751584,0,
349638,34633,11112721,0,
349640,34632,24840971,0,
349649,34312,866068,0,135.039
349657,33741,26663897,0,
349660,33625,49671666,0,
349662,33624,11112709,0,
349670,33334,14730484,0,105.399
349684,32593,49643699,0,
349702,31762,26755025,0,69.8617
349708,31593,29217996,0,
349711,31553,50086851,0,
349724,31307,90341396,0,48.2272
349729,31264,50109849,0,
349733,31236,17389580,0,
349738,31195,85231300,0,
349748,30928,50106185,0,34.1158
349754,30717,29216039,0,
349757,30627,50105008,0,
349761,30541,26752790,0,92.491
349782,28892,29216339,0,
349787,28767,50106571,0,36.1283
349798,28446,17402985,0,121.761
349806,27944,50106504,0,10.5
349810,27918,29216175,0,
349873,25051,90341604,0,
349900,24066,11532889,0,
349910,23659,50106586,0,16.5
349917,23418,26719882,0,
349921,23327,26751650,0,
349948,22571,85147156,0,
349954,22411,50105787,0,14.0
349959,22162,855558,0,
349966,21847,29216156,0,52.8835
349972,21718,855991,0,202.546
349985,21467,50106611,0,30.0
349995,21157,90341675,0,43.0565
349997,21138,11112325,0,
350000,21109,11112605,0,
350023,20469,855985,0,
350025,20415,50104994,0,
350029,20279,866156,0,
350033,20179,50106022,0,19.0
350037,20039,26752805,0,
350045,19910,11532939,0,123.49
350051,19675,11112549,0,
350055,19604,56463560,0,109.773
350058,19529,11112544,0,
350063,19379,50106002,0,53.8327
350070,19188,17388782,0,
350074,19004,26747934,0,
350087,18343,50106323,0,10.0
350090,18340,26749317,0,
350092,18283,50104116,0,20.5
350111,17683,26748494,0,
350136,17134,11112518,0,
350158,16574,29215005,0,
350165,16486,50105741,0,
350169,16363,11112508,0,
350171,16362,90341263,0,67.927
350174,16351,29216068,0,70.4317
350181,16230,50105840,0,41.3533
350205,15723,11112258,0,
350220,15443,11112496,0,
350230,15165,11532902,0,
350237,15049,26664556,0,
350239,15032,26751539,0,
350253,14710,17389015,0,
350260,14604,29216118,0,
350271,14369,29216274,0,107.647
350277,14219,11532867,0,
350292,13770,50105994,0,
350295,13756,29216128,0,
350315,13266,17389768,0,
350321,13120,26756500,0,
350324,13109,56422866,0,62.531
350339,12856,26664998,0,67.5492
350344,12749,17389561,0,
350361,12492,11112432,0,
350363,12478,26754488,0,
350365,12456,56463133,0,68.5317
350368,12446,26732556,0,
350371,12332,17389857,0,
350380,12124,26747356,0,
350390,12035,90340802,0,35.9443
350414,11683,856018,0,81.3259
350419,11548,50106064,0,20.0
350425,11492,26756532,0,52.5214
350433,11368,26748094,0,
350441,11289,11532856,0,
350446,11236,50107001,0,14.5
350448,11224,50106112,0,55.0941
350458,11095,26750036,0,
350462,11079,26748152,0,
350466,11065,855970,0,132.406
350469,11061,29215393,0,
350471,11057,26752909,0,150.155
350486,10850,17389701,0,
350489,10832,29216178,0,
350502,10748,22405497,0,
350504,10745,11112394,0,
350510,10718,26757932,0,77.7465
350515,10666,11112390,0,
350519,10648,50107052,0,
350526,10631,29215011,0,
350529,10607,855658,0,55.2173
350531,10603,24841447,0,118.752
350545,10255,90341532,0,71.3187
350554,10235,11112361,0,
350561,10212,90341575,0,89.7696
350571,10177,26719818,0,
350577,10154,11112352,0,86.8571
350580,10143,11112350,0,
350589,9955,26756744,0,
350594,9903,26752953,0,
350597,9880,26752883,0,
350613,9568,50106731,0,38.8923
350625,9444,50105470,0,12.5
350629,9433,50105733,0,
350632,9419,26754618,0,
350635,9415,26757673,0,
350642,9373,50106924,0,32.0
350648,9363,85231028,0,
350653,9351,26747529,0,
350657,9324,855775,0,95.2926
350663,9301,11532942,0,
350669,9279,50106913,0,13.5
350683,9066,26719674,0,
350690,9047,50086577,0,
350692,9046,11532988,0,
350699,8980,50106145,0,12.0
350704,8974,26751454,0,
350716,8815,49718200,0,
350731,8732,11112936,0,69.127
350737,8695,50107143,0,42.465
350741,8691,26748196,0,
350743,8667,11533035,0,73.0556
350755,8593,4262559,0,
350760,8569,11112287,0,
350768,8520,26748629,0,
350770,8515,90341633,0,37.6336
350777,8480,11112267,0,
350779,8478,56463536,0,76.4437
350783,8456,11532886,0,54.4548
350796,8400,26752995,0,
350804,8362,17389300,0,75.9119
350814,8307,50106293,0,
350819,8269,26754500,0,
350824,8246,26747582,0,
350827,8228,855555,0,89.1239
350878,7699,11112254,0,
350888,7619,50105063,0,131.601
350894,7594,49671529,0,
350897,7582,26752851,0,
350906,7550,50106936,0,17.5
350909,7547,85148633,0,
350924,7456,29215301,0,
350939,7405,29216300,0,
350943,7389,26753350,0,
350951,7333,26751918,0,
350979,7184,22405509,0,
350985,7175,26752854,0,
350988,7172,855689,0,47.2992
351031,6890,11112233,0,
351039,6862,26752862,0,
351055,6780,26753735,0,
351061,6760,11112222,0,
351064,6758,90340839,0,87.8652
351069,6736,57260108,0,
351084,6643,26753084,0,
351086,6634,11112212,0,
351107,6466,49826122,0,
351116,6322,90341198,0,60.9847
351121,6314,50106479,0,
351131,6291,8139980,0,
351133,6284,11532965,0,172.6
351135,6279,56422500,0,44.2185
351146,6252,50106080,0,13.0
351148,6251,56322640,0,
351150,6249,29215015,0,42.5
351157,6238,90340864,0,31.7186
351172,6207,90340911,0,93.9414
351175,6202,11112929,0,
351183,6169,50107142,0,23.9812
351185,6167,50104821,0,17.0
351195,6129,17389992,0,
351197,6128,26751578,0,
351204,6114,50105745,0,17.0
351208,6112,90340763,0,77.7111
351210,6103,11112165,0,
351213,6100,11111998,0,
351217,6093,11112162,0,
351220,6084,50106832,0,
351225,6081,50106595,0,11.5
351232,6060,11532873,0,
351238,6048,14742771,0,87.6131
351246,6035,50105447,0,11.5
351257,6018,50086515,0,
351264,6010,26719668,0,
351266,6009,11112141,0,
351273,5994,90340816,0,76.9483
351279,5991,8139942,0,
351287,5974,26748720,0,
351290,5970,26748320,0,
351293,5961,90341595,0,97.3737
351295,5960,90340967,0,153.343
351299,5952,29215003,0,
351301,5946,50107112,0,
351307,5940,50105808,0,43.5
351309,5938,50106429,0,23.0
351316,5924,56320671,0,75.0188
351320,5920,11532858,0,
351322,5918,51088028,0,148.139
351324,5917,50106807,0,18.0
351329,5910,90341610,0,37.7981
351332,5909,50106827,0,
351336,5904,29215263,0,
351347,5879,11532920,0,
351350,5870,26751561,0,
351354,5865,56314869,0,
351357,5861,90341487,0,48.2572
351363,5849,90341731,0,117.698
351368,5831,50105987,0,
351375,5818,50106398,0,
351377,5816,26754419,0,91.5844
351383,5807,26747558,0,
351388,5803,855525,0,96.915
351391,5795,50106847,0,34.9524
351396,5790,29215018,0,
351401,5775,11112200,0,58.379
351409,5763,26748686,0,
351419,5754,26751519,0,
351422,5753,855741,0,69.8486
351427,5745,90341460,0,162.124
351430,5744,56422202,0,78.4621
351432,5743,56314873,0,
351437,5734,49666067,0,
351444,5723,85231289,0,
351448,5719,26719706,0,
351450,5717,26719823,0,106.993
351456,5709,90340774,0,32.1476
351458,5707,90341260,0,78.3531
351467,5665,90340732,0,39.279
351469,5662,14730560,0,
351471,5656,90341232,0,37.8765
351474,5649,26753783,0,
351477,5640,90340943,0,66.2552
351484,5617,26756490,0,
351490,5610,90341354,0,57.4942
351494,5595,90340826,0,84.3902
351496,5593,50086517,0,
351499,5591,26755242,0,129.818
351503,5585,11112550,0,
351508,5578,90340764,0,33.1279
351516,5568,11111874,0,65.4683
351526,5546,11111879,0,
351530,5541,26753075,0,
351537,5533,90341328,0,68.7513
351539,5531,11112623,0,
351544,5522,11111841,0,
351548,5520,50107214,0,
351552,5510,11112516,0,
351554,5505,11111858,0,
351567,5487,90340638,0,83.1903
351574,5479,11112651,0,
351580,5467,11111854,0,61.2808
351593,5430,11112304,0,
351595,5429,90341332,0,70.7524
351599,5426,11532929,0,
351604,5420,90341103,0,47.2979
351609,5411,11111917,0,
351612,5405,50105228,0,39.1669
351617,5401,90340975,0,203.402
351620,5394,26719845,0,
351627,5386,26754499,0,
351631,5382,50107099,0,57.2722
351636,5362,11112710,0,
351639,5359,26748525,0,
351642,5355,50104625,0,60.461
351644,5353,11112839,0,
351647,5344,11112277,0,
351653,5339,11112423,0,
351659,5335,50106998,0,14.5
351665,5332,855831,0,53.4385
351667,5330,855697,0,71.3093
351670,5329,11112438,0,
351672,5328,11112301,0,
351674,5327,855573,0,85.8024
351676,5326,11112435,0,
351678,5325,11112279,0,
351680,5324,11112136,0,
351682,5323,11112268,0,
351685,5319,11112278,0,
351687,5315,11112259,0,
351696,5275,11112886,0,
351698,5270,90340583,0,72.7668
351702,5268,50104500,0,37.8435
351705,5265,90341283,0,
351718,5215,11112193,0,
351727,5190,26756502,0,
351740,5147,26747354,0,
351744,5143,26753733,0,56.1362
351750,5104,11112265,0,
351752,5100,26749237,0,
351755,5094,11112593,0,
351757,5092,50105263,0,
351763,5087,50104396,0,16.0
351768,5074,50104036,0,83.0459
351772,5073,50106974,0,
351776,5070,11111723,0,58.5849
351780,5063,26754512,0,
351782,5059,11533041,0,
351786,5054,17389742,0,
351791,5035,11111734,0,84.9678
351799,5002,49666155,0,
351801,4994,11112204,0,
351803,4993,11112140,0,
351805,4992,90341279,0,82.9593
351810,4976,11111680,0,
351812,4971,50106857,0,64.9567
351815,4943,90341256,0,40.882
351820,4938,50106916,0,8.0
351829,4926,11111652,0,91.52
351831,4922,50106676,0,14.0
351838,4914,90341175,0,61.0876
351840,4913,11111691,0,
351842,4912,11112687,0,
351844,4911,11112135,0,
351846,4910,11111611,0,
351848,4909,50104129,0,31.0
351855,4893,90340959,0,170.601
351857,4891,50105220,0,
351866,4878,26756748,0,
351870,4850,90341513,0,89.0612
351876,4847,50103904,0,13.5
351879,4843,50106825,0,15.5
351885,4838,50105693,0,39.5
351888,4831,11112780,0,
351892,4828,90341348,0,44.6092
351895,4826,90341497,0,80.4034
351904,4814,50106897,0,
351906,4810,90341434,0,55.059
351909,4806,11112227,0,
351911,4788,50106910,0,
351918,4780,50104675,0,19.0
351925,4769,26748192,0,
351940,4748,11111646,0,108.395
351946,4740,11111614,0,
351955,4713,90340928,0,93.2105
351961,4688,90340843,0,129.216
351963,4687,50106158,0,16.0
351966,4684,17389609,0,
351973,4671,85231178,0,
351982,4650,50105510,0,74.1554
351987,4636,11111571,0,
351991,4632,11112288,0,
351993,4630,26732553,0,
351996,4628,90340649,0,55.8659
352000,4626,85231168,0,
352004,4621,11112275,0,
352008,4615,855791,0,87.6018
352011,4614,90340983,0,81.6151
352025,4592,50104796,0,
352027,4583,50106760,0,39.508
352031,4578,90341638,0,34.5462
352037,4552,50106740,0,67.7513
352040,4551,50106785,0,17.5
352042,4549,90341668,0,66.7529
352045,4543,90340759,0,104.546
352055,4507,50104488,0,37.0831
352062,4498,50104354,0,
352065,4497,50104485,0,32.2317
352069,4496,26719705,0,
352076,4493,90341288,0,54.004
352080,4488,90341015,0,30.7062
352102,4463,17388862,0,
352105,4456,90340848,0,83.6454
352116,4413,26754619,0,
352119,4410,56463184,0,
352121,4409,11112767,0,
352124,4397,50105846,0,44.7823
352126,4389,50107026,0,22.5
352133,4380,90341614,0,110.779
352135,4375,90341644,0,43.9872
352140,4353,50105928,0,
352142,4342,90341205,0,35.425
352145,4284,26747323,0,
352152,4260,90340735,0,101.393
352155,4236,26719679,0,96.0105
352158,4235,846440,0,
352164,4211,50105583,0,70.5913
352168,4202,26756495,0,
352170,4201,50104471,0,38.5
352175,4197,11532967,0,
352186,4173,11112343,0,
352189,4170,26753589,0,
352193,4168,90341551,0,37.2144
352195,4165,11112466,0,
352198,4139,29215388,0,
352205,4122,50104774,0,
352212,4114,11112313,0,
352222,4098,90341056,0,
352239,4051,90340630,0,49.2053
352244,4045,50086827,0,
352246,4044,11112163,0,
352248,4039,90341454,0,74.8671
352250,4038,50106545,0,
352252,4036,26751537,0,
352258,4022,26756613,0,75.9018
352260,4021,26757432,0,
352272,3969,26719670,0,105.544
352274,3965,90341428,0,64.31
352281,3957,50104102,0,34.535
352294,3932,50104972,0,70.395
352297,3926,11112534,0,
352301,3902,11112889,0,
352303,3899,50104055,0,
352319,3878,85231112,0,
352333,3844,26755785,0,98.0929
352338,3830,11112392,0,
352340,3828,11112216,0,
352342,3827,90341121,0,97.3494
352345,3825,11532908,0,
352350,3821,29215438,0,
352356,3802,50106457,0,64.0103
352360,3793,26719680,0,61.492
352370,3773,50105710,0,33.0
352373,3767,855769,0,130.292
352379,3759,11112152,0,82.0945
352381,3758,50106451,0,
352385,3749,26719813,0,
352387,3748,90341605,0,
352389,3747,26719630,0,
352393,3742,11112801,0,
352396,3735,56463181,0,74.1096
352398,3730,29217758,0,
352405,3718,11532964,0,
352407,3715,50104238,0,20.4883
352423,3690,11112546,0,
352425,3689,26751765,0,52.5835
352427,3686,29216196,0,75.8673
352432,3676,90340642,0,97.1696
352437,3672,50105276,0,
352440,3671,50104937,0,
352443,3661,50106365,0,
352446,3657,50106399,0,18.5
352452,3647,855883,0,89.7811
352457,3639,50103978,0,22.5515
352464,3634,11112528,0,75.9728
352469,3616,26719684,0,
352475,3610,26752939,0,
352479,3608,26754503,0,
352482,3606,26748324,0,
352484,3604,90340750,0,51.328
352489,3598,26752933,0,99.6963
352499,3559,50104201,0,15.5
352514,3516,11532912,0,
